Date,Close,Open,High,Low,Vol.,Change
29-03-2005,1983.85,2029.4,2032.65,1971.55,69.69,-2.25
30-03-2005,1993.7,1983.65,2000.45,1971.15,69.95,0.5
31-03-2005,2035.65,1994.5,2043.6,1994.5,91.75,2.1
01-04-2005,2067.65,2035.9,2071.2,2024.25,63.21,1.57
04-04-2005,2063.4,2067.65,2076.6,2054.9,64.43,-0.21
05-04-2005,2052.55,2063.2,2077.95,2043.7,54.69,-0.53
06-04-2005,2069.3,2054.0,2073.1,2051.3,53.94,0.82
07-04-2005,2052.85,2069.15,2084.9,2048.05,48.15,-0.79
08-04-2005,2031.2,2053.05,2057.5,2024.8,42.15,-1.05
11-04-2005,2008.2,2032.75,2033.0,2001.85,38.49,-1.13
12-04-2005,2024.95,2002.75,2027.8,2002.75,35.57,0.83
13-04-2005,2025.45,2024.9,2038.85,2018.1,44.91,0.02
15-04-2005,1956.3,2022.5,2022.5,1952.75,64.72,-3.41
18-04-2005,1927.8,1955.5,1959.25,1914.85,70.75,-1.46
19-04-2005,1909.4,1927.9,1961.15,1902.8,61.37,-0.95
20-04-2005,1929.7,1908.5,1941.85,1902.9,74.6,1.06
21-04-2005,1948.55,1930.5,1950.0,1911.4,58.53,0.98
22-04-2005,1967.35,1950.6,1972.95,1950.0,55.29,0.96
25-04-2005,1970.95,1968.45,1974.2,1952.4,53.65,0.18
26-04-2005,1957.1,1971.05,1972.85,1951.8,51.3,-0.7
27-04-2005,1935.4,1959.45,1962.2,1930.35,62.04,-1.11
28-04-2005,1941.3,1935.65,1950.25,1921.05,82.33,0.3
29-04-2005,1902.5,1943.2,1943.2,1896.3,64.31,-2.0
02-05-2005,1916.75,1903.1,1925.6,1898.15,60.56,0.75
03-05-2005,1920.7,1916.95,1940.1,1911.0,51.92,0.21
04-05-2005,1942.6,1920.5,1944.45,1920.15,48.18,1.14
05-05-2005,1963.3,1942.6,1973.35,1942.05,53.02,1.07
06-05-2005,1977.5,1962.3,1984.4,1947.3,52.72,0.72
09-05-2005,2000.75,1978.05,2003.15,1978.05,51.49,1.18
10-05-2005,1994.3,2001.0,2007.8,1989.1,56.04,-0.32
11-05-2005,1985.95,1990.55,1991.85,1975.05,44.57,-0.42
12-05-2005,1993.15,1985.95,1999.85,1981.95,36.13,0.36
13-05-2005,1988.3,1992.5,1992.75,1978.9,36.65,-0.24
16-05-2005,2012.6,1991.5,2014.95,1989.7,38.02,1.22
17-05-2005,1990.8,2013.1,2024.6,1984.75,48.67,-1.08
18-05-2005,1982.75,1990.65,1990.95,1964.65,51.57,-0.4
19-05-2005,1990.85,1983.15,2008.35,1983.15,42.63,0.41
20-05-2005,1992.4,1991.85,1998.2,1975.95,41.64,0.08
23-05-2005,2013.9,1992.1,2019.35,1991.7,37.69,1.08
24-05-2005,2028.6,2016.0,2031.9,2009.55,56.76,0.73
25-05-2005,2043.85,2028.55,2047.45,2019.0,76.58,0.75
26-05-2005,2074.7,2043.5,2078.65,2025.65,88.19,1.51
27-05-2005,2076.4,2073.25,2099.35,2069.5,73.79,0.08
30-05-2005,2072.4,2076.55,2086.85,2064.85,54.67,-0.19
31-05-2005,2087.55,2072.5,2091.75,2066.55,45.87,0.73
01-06-2005,2087.55,2087.8,2097.6,2081.2,58.9,0.0
02-06-2005,2064.65,2087.85,2093.45,2062.55,50.47,-1.1
03-06-2005,2094.25,2064.1,2097.25,2061.35,52.18,1.43
04-06-2005,2092.35,2094.1,2098.1,2087.0,22.47,-0.09
06-06-2005,2092.8,2092.0,2109.1,2087.4,42.75,0.02
07-06-2005,2098.15,2091.95,2102.85,2084.35,36.01,0.26
08-06-2005,2112.4,2094.7,2115.25,2094.05,49.63,0.68
09-06-2005,2103.2,2112.25,2118.65,2097.55,53.92,-0.44
10-06-2005,2090.6,2103.45,2133.1,2086.3,49.03,-0.6
13-06-2005,2102.75,2090.7,2106.65,2081.7,38.79,0.58
14-06-2005,2112.35,2103.65,2113.85,2098.7,38.61,0.46
15-06-2005,2128.65,2110.5,2131.95,2110.35,44.58,0.77
16-06-2005,2123.7,2128.3,2135.1,2114.55,65.29,-0.23
17-06-2005,2123.4,2123.6,2131.75,2103.9,43.86,-0.01
20-06-2005,2144.35,2130.8,2150.25,2124.65,92.37,0.99
21-06-2005,2170.0,2144.75,2173.25,2140.15,68.99,1.2
22-06-2005,2187.35,2167.8,2196.45,2167.35,87.46,0.8
23-06-2005,2183.85,2187.35,2192.1,2174.05,62.65,-0.16
24-06-2005,2194.35,2184.0,2204.45,2162.95,57.56,0.48
27-06-2005,2199.8,2194.35,2219.65,2188.15,93.01,0.25
28-06-2005,2169.85,2199.8,2206.8,2165.9,73.42,-1.36
29-06-2005,2191.65,2170.2,2194.25,2162.0,58.64,1.0
30-06-2005,2220.6,2191.55,2226.15,2189.45,82.21,1.32
01-07-2005,2211.9,2220.45,2220.55,2198.9,54.59,-0.39
04-07-2005,2230.65,2212.05,2232.2,2211.4,49.16,0.85
05-07-2005,2210.75,2231.2,2238.6,2205.1,55.52,-0.89
06-07-2005,2228.2,2211.35,2232.65,2211.3,51.43,0.79
07-07-2005,2179.4,2228.3,2235.8,2171.25,60.52,-2.19
08-07-2005,2196.2,2183.55,2210.7,2179.05,48.32,0.77
11-07-2005,2218.85,2195.55,2224.65,2195.55,54.41,1.03
12-07-2005,2220.8,2219.1,2233.2,2191.7,71.61,0.09
13-07-2005,2204.05,2221.45,2234.15,2200.05,74.23,-0.75
14-07-2005,2185.1,2204.4,2212.55,2178.6,65.04,-0.86
15-07-2005,2212.55,2185.1,2216.5,2181.85,57.48,1.26
18-07-2005,2234.0,2212.95,2248.7,2212.95,55.02,0.97
19-07-2005,2237.3,2234.25,2246.7,2227.2,51.11,0.15
20-07-2005,2241.9,2236.9,2252.0,2236.9,56.89,0.21
21-07-2005,2230.5,2240.95,2251.85,2221.2,60.77,-0.51
22-07-2005,2265.6,2231.0,2268.55,2223.15,57.71,1.57
25-07-2005,2291.75,2266.65,2293.95,2266.65,81.36,1.15
26-07-2005,2303.15,2289.25,2307.1,2279.8,98.68,0.5
27-07-2005,2319.1,2304.25,2324.0,2292.85,70.68,0.69
29-07-2005,2312.3,2318.05,2332.55,2280.85,111.82,-0.29
01-08-2005,2318.05,2312.05,2329.9,2294.25,59.15,0.25
02-08-2005,2353.65,2321.9,2357.15,2319.75,81.64,1.54
03-08-2005,2357.0,2359.1,2377.0,2345.2,102.04,0.14
04-08-2005,2367.8,2357.75,2377.35,2352.05,91.95,0.46
05-08-2005,2361.2,2367.35,2377.1,2355.95,114.26,-0.28
08-08-2005,2324.4,2361.95,2386.95,2320.05,97.37,-1.56
09-08-2005,2318.7,2324.75,2342.2,2303.1,93.65,-0.25
10-08-2005,2360.15,2322.3,2364.8,2322.05,81.81,1.79
11-08-2005,2380.9,2358.9,2387.3,2355.5,93.59,0.88
12-08-2005,2361.55,2381.05,2390.45,2356.9,71.14,-0.81
16-08-2005,2369.8,2361.65,2379.4,2356.85,59.05,0.35
17-08-2005,2403.15,2369.8,2406.25,2357.5,61.48,1.41
18-08-2005,2388.45,2404.65,2426.65,2380.7,63.48,-0.61
19-08-2005,2383.45,2400.8,2409.35,2378.45,47.52,-0.21
22-08-2005,2367.85,2383.45,2403.45,2355.75,55.93,-0.65
23-08-2005,2326.1,2369.55,2380.5,2320.35,57.19,-1.76
24-08-2005,2322.5,2326.1,2334.9,2300.45,68.32,-0.15
25-08-2005,2354.55,2323.1,2359.2,2320.7,78.54,1.38
26-08-2005,2357.05,2354.6,2368.05,2340.2,47.58,0.11
29-08-2005,2337.65,2359.2,2365.85,2312.6,41.87,-0.82
30-08-2005,2367.75,2337.8,2373.8,2337.75,46.97,1.29
31-08-2005,2384.65,2369.05,2387.0,2355.0,50.12,0.71
01-09-2005,2405.75,2384.7,2412.35,2382.9,59.76,0.88
02-09-2005,2415.8,2406.45,2422.1,2396.1,61.34,0.42
05-09-2005,2422.95,2417.1,2439.55,2414.95,50.52,0.3
06-09-2005,2428.65,2422.4,2436.25,2417.0,47.41,0.24
08-09-2005,2454.45,2429.0,2456.9,2429.0,46.07,1.06
09-09-2005,2455.45,2448.8,2462.8,2441.9,47.67,0.04
12-09-2005,2484.15,2455.85,2486.35,2455.85,44.83,1.17
13-09-2005,2500.35,2484.0,2503.0,2477.1,54.88,0.65
14-09-2005,2492.45,2500.4,2514.75,2476.0,82.09,-0.32
15-09-2005,2523.95,2492.85,2527.5,2492.75,62.95,1.26
16-09-2005,2552.35,2524.9,2555.1,2519.05,63.66,1.13
19-09-2005,2567.1,2555.45,2579.7,2550.45,63.88,0.58
20-09-2005,2578.0,2567.2,2582.8,2546.6,77.24,0.42
21-09-2005,2567.3,2576.7,2585.6,2504.9,108.7,-0.42
22-09-2005,2476.5,2567.85,2580.4,2465.85,103.32,-3.54
23-09-2005,2477.75,2480.5,2507.9,2453.05,84.22,0.05
26-09-2005,2557.35,2477.85,2560.85,2477.85,61.92,3.21
27-09-2005,2574.85,2558.5,2592.5,2549.85,80.84,0.68
28-09-2005,2598.05,2574.45,2602.95,2559.85,75.64,0.9
29-09-2005,2611.2,2598.6,2633.9,2589.45,118.32,0.51
30-09-2005,2601.4,2607.9,2623.05,2567.75,88.16,-0.38
03-10-2005,2630.05,2601.0,2635.0,2597.2,64.62,1.1
04-10-2005,2663.35,2630.0,2667.05,2629.6,76.75,1.27
05-10-2005,2644.4,2663.7,2669.2,2636.6,87.71,-0.71
06-10-2005,2579.15,2643.8,2643.8,2571.3,107.14,-2.47
07-10-2005,2574.05,2577.2,2603.25,2547.55,92.77,-0.2
10-10-2005,2566.85,2577.1,2595.15,2561.0,61.31,-0.28
11-10-2005,2589.55,2569.15,2592.0,2533.7,71.47,0.88
13-10-2005,2537.3,2584.4,2589.35,2529.05,95.74,-2.02
14-10-2005,2484.4,2537.7,2548.0,2478.0,91.44,-2.08
17-10-2005,2485.15,2488.4,2498.6,2459.5,77.0,0.03
18-10-2005,2468.2,2485.25,2517.7,2452.5,77.32,-0.68
19-10-2005,2412.45,2467.8,2467.85,2394.95,93.29,-2.26
20-10-2005,2395.45,2421.4,2463.85,2363.55,114.28,-0.7
21-10-2005,2443.75,2397.85,2447.85,2384.05,97.46,2.02
24-10-2005,2394.85,2444.2,2460.0,2388.4,80.24,-2.0
25-10-2005,2418.2,2394.95,2444.6,2390.85,85.09,0.98
26-10-2005,2408.5,2418.45,2434.0,2401.1,91.1,-0.4
27-10-2005,2352.9,2408.95,2416.45,2338.6,125.29,-2.31
28-10-2005,2316.05,2352.65,2355.15,2307.45,84.57,-1.57
31-10-2005,2370.95,2314.85,2373.4,2314.2,69.8,2.37
01-11-2005,2386.75,2366.8,2410.15,2366.8,18.75,0.67
02-11-2005,2419.05,2386.45,2423.8,2367.75,82.54,1.35
07-11-2005,2461.6,2419.25,2464.65,2411.6,79.27,1.76
08-11-2005,2492.65,2463.65,2502.9,2460.0,79.72,1.26
09-11-2005,2489.1,2493.1,2519.4,2475.7,73.9,-0.14
10-11-2005,2500.7,2489.1,2504.75,2480.85,64.92,0.47
11-11-2005,2548.65,2500.85,2551.4,2500.85,72.47,1.92
14-11-2005,2558.7,2548.55,2576.95,2534.4,70.31,0.39
16-11-2005,2582.75,2559.45,2585.95,2559.45,59.71,0.94
17-11-2005,2603.95,2558.45,2608.85,2558.45,66.44,0.82
18-11-2005,2620.05,2604.0,2632.35,2595.15,81.69,0.62
21-11-2005,2602.5,2620.1,2626.4,2591.75,74.8,-0.67
22-11-2005,2572.85,2603.25,2614.0,2567.05,67.63,-1.14
23-11-2005,2608.6,2572.85,2613.4,2563.1,70.84,1.39
24-11-2005,2635.0,2608.9,2643.7,2608.7,98.4,1.01
25-11-2005,2664.3,2635.35,2668.9,2633.75,74.96,1.11
26-11-2005,2683.45,2664.85,2686.5,2664.7,25.54,0.72
28-11-2005,2712.0,2683.6,2717.15,2682.65,83.65,1.06
29-11-2005,2698.3,2712.35,2713.9,2679.9,78.58,-0.51
30-11-2005,2652.25,2698.1,2727.05,2647.1,82.03,-1.71
01-12-2005,2698.95,2651.6,2705.0,2641.95,74.05,1.76
02-12-2005,2697.95,2699.55,2730.7,2691.5,79.8,-0.04
05-12-2005,2660.5,2697.6,2710.65,2654.35,62.68,-1.39
06-12-2005,2662.3,2661.4,2694.4,2647.35,56.61,0.07
07-12-2005,2693.0,2662.3,2697.1,2662.3,66.55,1.15
08-12-2005,2706.7,2694.95,2711.6,2673.5,70.17,0.51
09-12-2005,2756.45,2706.75,2761.1,2698.0,76.48,1.84
12-12-2005,2776.2,2756.4,2789.35,2756.4,75.29,0.72
13-12-2005,2812.3,2776.8,2815.3,2764.65,93.13,1.3
14-12-2005,2804.55,2812.8,2825.65,2788.3,122.65,-0.28
15-12-2005,2778.55,2805.2,2821.5,2763.35,92.7,-0.93
16-12-2005,2810.15,2778.65,2814.9,2766.5,88.27,1.14
19-12-2005,2842.6,2808.35,2846.0,2803.45,77.02,1.15
20-12-2005,2826.2,2843.15,2853.1,2815.2,74.98,-0.58
21-12-2005,2822.9,2826.45,2847.3,2799.45,123.43,-0.12
22-12-2005,2835.25,2826.7,2846.65,2818.65,66.79,0.44
23-12-2005,2804.85,2835.7,2857.0,2799.7,65.18,-1.07
26-12-2005,2749.6,2804.3,2804.3,2741.8,57.49,-1.97
27-12-2005,2805.9,2746.25,2812.6,2725.7,58.76,2.05
28-12-2005,2794.05,2806.8,2824.3,2780.0,73.93,-0.42
29-12-2005,2821.95,2792.75,2829.4,2792.75,79.24,1.0
30-12-2005,2836.55,2823.95,2845.55,2812.75,76.05,0.52
02-01-2006,2835.95,2836.8,2849.45,2825.4,51.92,-0.02
03-01-2006,2883.35,2835.95,2887.2,2832.05,56.92,1.67
04-01-2006,2904.4,2883.0,2909.35,2883.0,82.02,0.73
05-01-2006,2899.85,2904.45,2916.2,2884.8,70.08,-0.16
06-01-2006,2914.0,2899.85,2921.7,2877.25,83.35,0.49
09-01-2006,2910.1,2913.35,2927.25,2898.25,74.82,-0.13
10-01-2006,2870.8,2910.15,2913.05,2865.6,71.12,-1.35
12-01-2006,2850.7,2869.35,2869.35,2824.0,92.18,-0.7
13-01-2006,2850.55,2851.4,2878.35,2846.7,66.17,-0.01
16-01-2006,2833.1,2851.35,2855.7,2824.05,57.83,-0.61
17-01-2006,2829.1,2833.8,2861.25,2820.65,95.1,-0.14
18-01-2006,2809.2,2809.9,2840.1,2783.85,119.05,-0.7
19-01-2006,2870.85,2811.1,2875.95,2811.1,69.43,2.19
20-01-2006,2900.95,2870.8,2912.8,2870.8,73.7,1.05
23-01-2006,2884.05,2900.3,2900.3,2870.95,65.13,-0.58
24-01-2006,2908.0,2886.35,2914.25,2885.75,67.19,0.83
25-01-2006,2940.35,2908.75,2949.1,2871.25,97.13,1.11
27-01-2006,2982.75,2941.9,2989.7,2941.9,115.08,1.44
30-01-2006,2974.5,2983.3,3002.2,2963.65,99.4,-0.28
31-01-2006,3001.1,2968.95,3005.1,2968.85,74.3,0.89
01-02-2006,2971.55,3001.3,3011.05,2960.9,87.16,-0.98
02-02-2006,2967.45,2972.2,2997.25,2957.55,80.52,-0.14
03-02-2006,2940.6,2968.1,2973.9,2931.85,62.88,-0.9
06-02-2006,3000.45,2940.95,3009.45,2928.1,70.48,2.04
07-02-2006,3020.1,3001.15,3025.1,2991.25,84.82,0.65
08-02-2006,3008.95,3018.2,3021.25,2984.9,72.21,-0.37
10-02-2006,3027.55,3009.15,3031.75,3009.1,77.23,0.62
13-02-2006,3041.15,3026.15,3042.75,3018.5,66.17,0.45
14-02-2006,3017.55,3040.25,3051.7,3009.9,86.85,-0.78
15-02-2006,3022.2,3001.4,3048.8,2995.3,90.34,0.15
16-02-2006,3021.6,3023.1,3036.65,3013.7,77.74,-0.02
17-02-2006,2981.5,3021.65,3038.8,2976.7,80.25,-1.33
20-02-2006,3005.85,2982.35,3010.65,2955.85,61.7,0.82
21-02-2006,3035.5,3008.55,3042.05,3008.55,59.63,0.99
22-02-2006,3050.8,3035.65,3055.65,3032.5,56.29,0.5
23-02-2006,3062.1,3050.85,3078.4,3050.85,108.54,0.37
24-02-2006,3050.05,3061.7,3072.0,3041.6,61.84,-0.39
27-02-2006,3067.45,3050.3,3070.35,3050.3,53.58,0.57
28-02-2006,3074.7,3067.9,3090.3,3031.8,101.52,0.24
01-03-2006,3123.1,3074.6,3127.25,3064.0,96.24,1.57
02-03-2006,3150.7,3124.25,3170.35,3124.25,117.84,0.88
03-03-2006,3147.35,3151.3,3167.2,3132.6,68.56,-0.11
06-03-2006,3190.4,3147.25,3194.0,3147.2,70.23,1.37
07-03-2006,3182.8,3190.45,3192.95,3166.75,85.34,-0.24
08-03-2006,3116.7,3183.45,3187.5,3107.9,104.39,-2.08
09-03-2006,3129.1,3116.75,3132.65,3069.85,91.56,0.4
10-03-2006,3183.9,3129.05,3189.35,3128.6,87.82,1.75
13-03-2006,3202.65,3184.1,3221.3,3174.05,71.71,0.59
14-03-2006,3195.35,3197.2,3223.45,3184.05,80.72,-0.23
16-03-2006,3226.6,3197.3,3230.4,3196.95,85.1,0.98
17-03-2006,3234.05,3226.9,3258.3,3226.9,84.41,0.23
20-03-2006,3265.65,3234.2,3268.25,3234.2,74.74,0.98
21-03-2006,3262.3,3264.65,3292.15,3247.25,88.11,-0.1
22-03-2006,3240.15,3263.35,3267.95,3221.95,82.46,-0.68
23-03-2006,3247.15,3240.85,3265.6,3225.2,119.52,0.22
24-03-2006,3279.8,3247.15,3286.2,3242.6,127.06,1.01
27-03-2006,3321.65,3283.4,3327.05,3280.8,116.36,1.28
28-03-2006,3325.0,3321.45,3344.5,3311.85,96.28,0.1
29-03-2006,3354.2,3324.85,3359.8,3324.8,97.38,0.88
30-03-2006,3418.95,3354.25,3433.85,3354.25,146.86,1.93
31-03-2006,3402.55,3420.55,3425.45,3381.9,93.48,-0.48
03-04-2006,3473.3,3403.15,3478.25,3402.45,73.25,2.08
04-04-2006,3483.15,3473.1,3508.25,3463.85,91.64,0.28
05-04-2006,3510.9,3483.15,3513.95,3483.15,79.38,0.8
07-04-2006,3454.8,3525.6,3555.5,3445.9,137.09,-1.6
10-04-2006,3478.45,3455.0,3489.05,3430.4,104.98,0.68
12-04-2006,3380.0,3479.1,3484.65,3366.75,124.25,-2.83
13-04-2006,3345.5,3380.4,3391.05,3290.35,129.12,-1.02
17-04-2006,3425.15,3342.15,3433.65,3342.15,94.14,2.38
18-04-2006,3518.1,3429.0,3521.95,3429.0,103.92,2.71
19-04-2006,3535.85,3523.65,3570.5,3502.75,119.07,0.5
20-04-2006,3573.5,3539.8,3578.35,3527.25,113.7,1.06
21-04-2006,3573.05,3576.75,3592.75,3517.1,133.26,-0.01
24-04-2006,3548.9,3572.8,3585.35,3536.3,90.79,-0.68
25-04-2006,3462.65,3548.8,3552.65,3433.55,83.49,-2.43
26-04-2006,3555.75,3462.65,3562.3,3454.1,90.64,2.69
27-04-2006,3508.1,3554.7,3598.95,3492.75,148.89,-1.34
28-04-2006,3508.35,3507.45,3517.65,3342.85,108.82,0.01
29-04-2006,3557.6,3508.35,3565.75,3508.35,,1.4
02-05-2006,3605.45,3557.55,3622.05,3556.9,108.35,1.35
03-05-2006,3634.25,3604.4,3640.8,3581.4,95.59,0.8
04-05-2006,3648.4,3630.65,3674.5,3621.55,100.11,0.39
05-05-2006,3663.95,3649.45,3676.55,3639.55,106.75,0.43
08-05-2006,3693.15,3668.65,3708.55,3668.65,70.29,0.8
09-05-2006,3720.55,3694.65,3725.4,3655.65,83.89,0.74
10-05-2006,3754.25,3720.75,3758.05,3717.25,93.51,0.91
11-05-2006,3701.05,3755.8,3774.15,3687.9,77.73,-1.42
12-05-2006,3650.05,3704.15,3704.15,3633.85,94.03,-1.38
15-05-2006,3502.95,3651.0,3653.0,3482.85,125.34,-4.03
16-05-2006,3523.3,3502.95,3543.5,3382.4,139.75,0.58
17-05-2006,3635.1,3525.05,3641.85,3525.05,99.89,3.17
18-05-2006,3388.9,3636.45,3636.45,3365.9,137.04,-6.77
19-05-2006,3246.9,3391.85,3493.05,3205.25,143.37,-4.19
22-05-2006,3081.35,3254.3,3313.9,2896.4,145.3,-5.1
23-05-2006,3199.35,3068.6,3221.05,2997.35,114.89,3.83
24-05-2006,3115.55,3203.5,3249.75,3091.6,134.54,-2.62
25-05-2006,3177.7,3114.7,3198.35,3012.95,154.24,1.99
26-05-2006,3209.6,3177.7,3277.95,3177.7,105.52,1.0
29-05-2006,3214.9,3207.25,3255.25,3193.15,73.01,0.17
30-05-2006,3185.3,3215.5,3252.1,3167.05,69.35,-0.92
31-05-2006,3071.05,3181.95,3181.95,2972.9,119.37,-3.59
01-06-2006,2962.25,3072.55,3130.0,2936.6,112.88,-3.54
02-06-2006,3091.35,2961.5,3099.35,2940.2,106.18,4.36
05-06-2006,3016.65,3092.6,3125.4,3006.4,88.21,-2.42
06-06-2006,2937.3,3015.05,3015.05,2910.3,98.82,-2.63
07-06-2006,2860.45,2935.25,2956.9,2819.45,122.68,-2.62
08-06-2006,2724.35,2856.9,2859.4,2683.2,133.61,-4.76
09-06-2006,2866.3,2721.2,2875.75,2707.85,101.5,5.21
12-06-2006,2776.85,2867.65,2877.8,2761.85,78.19,-3.12
13-06-2006,2663.3,2773.6,2773.6,2638.1,85.46,-4.09
14-06-2006,2632.8,2665.05,2767.75,2595.65,98.86,-1.15
15-06-2006,2798.8,2634.1,2814.15,2634.1,88.84,6.31
16-06-2006,2890.35,2799.85,2960.15,2799.85,117.62,3.27
19-06-2006,2916.9,2892.0,2932.9,2846.5,75.18,0.92
20-06-2006,2861.3,2919.0,2919.0,2837.45,85.07,-1.91
21-06-2006,2923.45,2861.4,2930.8,2836.4,81.73,2.17
22-06-2006,2994.75,2923.75,3017.65,2923.75,81.03,2.44
23-06-2006,3042.7,2993.55,3063.2,2920.2,86.9,1.6
25-06-2006,3050.3,3043.15,3083.0,3035.95,12.07,0.25
26-06-2006,2943.2,3051.8,3059.85,2928.0,87.44,-3.51
27-06-2006,2982.45,2943.6,3004.15,2899.25,116.75,1.33
28-06-2006,2981.1,2982.2,3003.65,2909.6,84.9,-0.05
29-06-2006,2997.9,2982.9,3049.25,2982.9,110.79,0.56
30-06-2006,3128.2,2993.5,3134.15,2993.5,98.68,4.35
03-07-2006,3150.95,3128.75,3160.35,3114.85,66.6,0.73
04-07-2006,3138.65,3151.05,3177.4,3130.3,66.68,-0.39
05-07-2006,3197.1,3136.95,3201.2,3121.8,90.42,1.86
06-07-2006,3156.4,3197.5,3197.5,3138.4,74.89,-1.27
07-07-2006,3075.85,3157.95,3193.1,3056.3,90.06,-2.55
10-07-2006,3142.0,3077.1,3147.7,3064.1,65.28,2.15
11-07-2006,3116.15,3145.3,3146.0,3100.4,66.34,-0.82
12-07-2006,3195.9,3124.95,3201.35,3078.25,93.62,2.56
13-07-2006,3169.3,3196.3,3208.85,3148.95,81.62,-0.83
14-07-2006,3123.35,3166.25,3166.25,3089.55,61.51,-1.45
17-07-2006,3007.55,3123.65,3125.1,2999.35,60.05,-3.71
18-07-2006,2993.65,3007.15,3038.25,2967.95,70.49,-0.46
19-07-2006,2932.75,2995.85,3045.35,2919.95,79.09,-2.03
20-07-2006,3023.05,2943.65,3041.25,2943.65,77.71,3.08
21-07-2006,2945.0,3025.1,3029.1,2930.15,74.88,-2.58
24-07-2006,2985.85,2944.9,2996.65,2878.25,78.14,1.39
25-07-2006,3040.5,2989.5,3046.95,2987.15,70.65,1.83
26-07-2006,3110.15,3040.45,3121.4,3022.7,77.14,2.29
27-07-2006,3156.15,3109.85,3167.1,3109.85,106.69,1.48
28-07-2006,3130.8,3158.0,3168.5,3109.45,81.28,-0.8
31-07-2006,3143.2,3131.35,3179.7,3110.6,61.68,0.4
01-08-2006,3147.8,3128.2,3154.7,3113.6,57.03,0.15
02-08-2006,3182.1,3129.45,3187.85,3127.9,55.48,1.09
03-08-2006,3190.0,3182.55,3234.25,3175.15,69.09,0.25
04-08-2006,3176.75,3189.7,3228.15,3161.8,69.53,-0.42
07-08-2006,3151.1,3176.7,3178.5,3142.55,50.26,-0.81
08-08-2006,3212.4,3151.55,3216.75,3151.55,52.27,1.95
09-08-2006,3254.6,3211.55,3267.2,3187.85,71.78,1.31
10-08-2006,3260.1,3254.6,3274.75,3229.45,59.29,0.17
11-08-2006,3274.35,3260.05,3286.5,3236.95,63.5,0.44
14-08-2006,3313.1,3274.95,3317.8,3269.15,51.6,1.18
16-08-2006,3356.05,3314.75,3377.1,3314.75,69.2,1.3
17-08-2006,3353.9,3359.7,3385.15,3328.6,72.57,-0.06
18-08-2006,3356.75,3354.5,3366.25,3332.2,57.03,0.08
21-08-2006,3366.0,3356.8,3374.9,3332.9,48.94,0.28
22-08-2006,3364.6,3369.6,3398.35,3351.5,58.62,-0.04
23-08-2006,3335.8,3363.6,3369.65,3325.1,52.06,-0.86
24-08-2006,3370.4,3336.65,3379.55,3304.85,70.8,1.04
25-08-2006,3385.95,3368.55,3402.7,3368.55,68.46,0.46
28-08-2006,3401.1,3386.0,3405.3,3377.75,46.75,0.45
29-08-2006,3425.7,3405.05,3434.95,3396.1,60.67,0.72
30-08-2006,3430.35,3425.8,3440.2,3407.75,61.67,0.14
31-08-2006,3413.9,3404.5,3452.3,3403.65,98.62,-0.48
01-09-2006,3435.45,3414.0,3439.5,3402.9,69.84,0.63
04-09-2006,3476.85,3435.55,3483.1,3435.55,55.8,1.21
05-09-2006,3473.75,3471.4,3488.6,3457.9,49.64,-0.09
06-09-2006,3477.25,3474.4,3490.7,3465.8,64.63,0.1
07-09-2006,3454.55,3477.15,3478.85,3438.8,61.58,-0.65
08-09-2006,3471.45,3454.65,3477.95,3442.85,75.3,0.49
11-09-2006,3366.15,3470.35,3486.65,3351.3,77.97,-3.03
12-09-2006,3389.9,3363.3,3395.05,3328.45,80.29,0.71
13-09-2006,3454.55,3389.85,3470.65,3389.8,71.1,1.91
14-09-2006,3471.6,3454.6,3484.0,3454.6,68.36,0.49
15-09-2006,3478.6,3471.65,3487.45,3434.55,71.32,0.2
18-09-2006,3492.75,3478.65,3506.2,3478.4,60.73,0.41
19-09-2006,3457.35,3493.5,3514.95,3438.8,69.74,-1.01
20-09-2006,3502.8,3457.85,3509.85,3419.75,62.44,1.31
21-09-2006,3553.05,3506.7,3556.35,3506.7,65.97,1.43
22-09-2006,3544.05,3554.05,3562.45,3525.4,60.15,-0.25
25-09-2006,3523.45,3545.1,3568.65,3514.85,59.72,-0.58
26-09-2006,3571.75,3523.7,3576.75,3517.15,67.28,1.37
27-09-2006,3579.3,3571.75,3603.7,3568.4,65.27,0.21
28-09-2006,3571.75,3579.95,3589.3,3560.75,82.6,-0.21
29-09-2006,3588.4,3572.15,3599.8,3564.7,58.34,0.47
03-10-2006,3569.6,3588.95,3606.2,3561.7,55.66,-0.52
04-10-2006,3515.35,3570.95,3580.05,3508.65,68.28,-1.52
05-10-2006,3564.9,3515.6,3574.95,3515.6,74.9,1.41
06-10-2006,3569.7,3565.45,3583.75,3560.9,83.45,0.13
09-10-2006,3567.15,3570.05,3585.35,3540.45,52.25,-0.07
10-10-2006,3571.05,3567.45,3597.2,3563.1,61.18,0.11
11-10-2006,3558.55,3581.55,3614.5,3544.25,64.73,-0.35
12-10-2006,3621.05,3562.55,3626.8,3545.95,67.08,1.76
13-10-2006,3676.05,3621.65,3682.35,3621.65,77.58,1.52
16-10-2006,3723.95,3668.9,3729.7,3668.9,74.44,1.3
17-10-2006,3715.0,3726.4,3742.5,3691.35,72.71,-0.24
18-10-2006,3710.65,3715.2,3727.0,3701.3,98.32,-0.12
19-10-2006,3677.8,3711.1,3726.95,3655.05,87.37,-0.89
